date,home_team,away_team,home_score,away_score,league,round
2024-05-03,鹿島,湘南,3,1,Ｊ１,第１１節
2024-05-03,山形,岡山,2,2,Ｊ２,第１３節
2024-05-03,甲府,大分,1,2,Ｊ２,第１３節
2024-05-03,横浜FC,水戸,2,0,Ｊ２,第１３節
2024-05-03,岩手,金沢,0,2,Ｊ３,第１２節
2024-05-03,横浜FM,磐田,1,1,Ｊ１,第１１節
2024-05-03,いわき,千葉,1,0,Ｊ２,第１３節
2024-05-03,FC東京,京都,2,1,Ｊ１,第１１節
2024-05-03,Ｃ大阪,札幌,1,1,Ｊ１,第１１節
2024-05-03,仙台,山口,2,1,Ｊ２,第１３節
2024-05-03,清水,栃木Ｃ,4,1,Ｊ２,第１３節
2024-05-03,町田,柏,2,0,Ｊ１,第１１節
2024-05-03,川崎Ｆ,浦和,3,1,Ｊ１,第１１節
2024-05-03,徳島,愛媛,0,0,Ｊ２,第１３節
2024-05-03,琉球,讃岐,0,0,Ｊ３,第１２節
2024-05-03,名古屋,神戸,0,2,Ｊ１,第１１節
2024-05-03,北九州,YS横浜,0,1,Ｊ３,第１２節
2024-05-03,相模原,FC大阪,0,0,Ｊ３,第１２節
2024-05-03,富山,宮崎,1,1,Ｊ３,第１２節
2024-05-03,奈良,今治,2,1,Ｊ３,第１２節
2024-05-03,福岡,Ｇ大阪,1,0,Ｊ１,第１１節
2024-05-03,藤枝,群馬,2,1,Ｊ２,第１３節
2024-05-03,鳥栖,東京Ｖ,0,2,Ｊ１,第１１節
2024-05-03,鳥取,大宮,0,3,Ｊ３,第１２節
2024-05-03,長野,岐阜,2,1,Ｊ３,第１２節
2024-05-03,長崎,秋田,2,2,Ｊ２,第１３節
2024-04-28,FC大阪,沼津,2,2,Ｊ３,第１１節
2024-04-28,Ｇ大阪,鹿島,1,2,Ｊ１,第１０節
2024-04-28,鹿児島,山口,0,1,Ｊ２,第１２節
2024-04-28,岡山,清水,0,1,Ｊ２,第１２節
2024-04-28,金沢,岐阜,0,0,Ｊ３,第１１節
2024-04-28,熊本,大分,1,2,Ｊ２,第１２節
2024-04-28,広島,川崎Ｆ,2,2,Ｊ１,第１０節
2024-04-28,讃岐,八戸,1,1,Ｊ３,第１１節
2024-04-28,浦和,名古屋,2,1,Ｊ１,第１０節
2024-04-28,秋田,横浜FC,0,2,Ｊ２,第１２節
2024-04-28,鳥取,琉球,2,1,Ｊ３,第１１節
2024-04-28,東京Ｖ,福岡,0,0,Ｊ１,第１０節
2024-04-28,徳島,山形,2,1,Ｊ２,第１２節
2024-04-28,栃木Ｃ,いわき,0,1,Ｊ２,第１２節
2024-04-28,柏,鳥栖,1,1,Ｊ１,第１０節
2024-04-28,福島,岩手,9,0,Ｊ３,第１１節
2024-04-28,松本,富山,3,1,Ｊ３,第１１節
2024-04-27,札幌,湘南,3,3,Ｊ１,第１０節
2024-04-27,Ｃ大阪,横浜FM,2,2,Ｊ１,第１０節
2024-04-27,YS横浜,奈良,1,1,Ｊ３,第１１節
2024-04-27,宮崎,相模原,1,1,Ｊ３,第１１節
2024-04-27,群馬,長崎,1,2,Ｊ２,第１２節
2024-04-27,今治,大宮,1,4,Ｊ３,第１１節
2024-04-27,愛媛,甲府,2,1,Ｊ２,第１２節
2024-04-27,新潟,FC東京,1,3,Ｊ１,第１０節
2024-04-27,水戸,藤枝,2,3,Ｊ２,第１２節
2024-04-27,磐田,町田,2,0,Ｊ１,第１０節
2024-04-27,仙台,千葉,0,2,Ｊ２,第１２節
2024-04-27,長野,北九州,3,2,Ｊ３,第１１節
2024-04-27,神戸,京都,0,1,Ｊ１,第１０節
2024-04-21,大分,いわき,0,2,Ｊ２,第１１節
2024-04-21,FC東京,町田,1,2,Ｊ１,第９節
2024-04-21,山口,水戸,1,2,Ｊ２,第１１節
2024-04-21,鹿児島,栃木Ｃ,2,1,Ｊ２,第１１節
2024-04-21,千葉,秋田,1,2,Ｊ２,第１１節
2024-04-21,長崎,横浜FC,1,0,Ｊ２,第１１節
2024-04-21,八戸,北九州,0,0,Ｊ３,第３節
2024-04-21,福島,大宮,1,2,Ｊ３,第３節
2024-04-21,名古屋,Ｃ大阪,2,1,Ｊ１,第９節
2024-04-20,浦和,Ｇ大阪,0,1,Ｊ１,第９節
2024-04-20,岡山,熊本,2,0,Ｊ２,第１１節
2024-04-20,山形,愛媛,2,1,Ｊ２,第１１節
2024-04-20,岩手,琉球,1,1,Ｊ３,第３節
2024-04-20,京都,新潟,0,1,Ｊ１,第９節
2024-04-20,甲府,群馬,4,1,Ｊ２,第１１節
2024-04-20,札幌,広島,1,1,Ｊ１,第９節
2024-04-20,鳥栖,鹿島,4,2,Ｊ１,第９節
2024-04-20,松本,讃岐,2,1,Ｊ３,第９節
2024-04-20,清水,仙台,3,2,Ｊ２,第１１節
2024-04-20,川崎Ｆ,東京Ｖ,0,0,Ｊ１,第９節
2024-04-20,藤枝,徳島,0,1,Ｊ２,第１１節
2024-04-20,福岡,磐田,2,2,Ｊ１,第９節
2024-04-20,湘南,神戸,0,1,Ｊ１,第９節
2024-04-14,山口,群馬,4,0,Ｊ２,第１０節
2024-04-14,Ｇ大阪,鳥栖,2,1,Ｊ１,第８節
2024-04-14,横浜FC,藤枝,2,0,Ｊ２,第１０節
2024-04-14,岩手,FC大阪,0,1,Ｊ３,第１０節
2024-04-14,岐阜,宮崎,1,2,Ｊ３,第１０節
2024-04-14,金沢,YS横浜,3,1,Ｊ３,第１０節
2024-04-14,熊本,甲府,3,3,Ｊ２,第１０節
2024-04-14,秋田,岡山,0,0,Ｊ２,第１０節
2024-04-14,大宮,沼津,1,1,Ｊ３,第１０節
2024-04-14,八戸,今治,0,1,Ｊ３,第１０節
2024-04-14,富山,鳥取,2,0,Ｊ３,第１０節
2024-04-14,北九州,讃岐,1,1,Ｊ３,第１０節
2024-04-14,琉球,長野,4,3,Ｊ３,第１０節
2024-04-13,Ｃ大阪,川崎Ｆ,1,0,Ｊ１,第８節
2024-04-13,仙台,山形,2,0,Ｊ２,第１０節
2024-04-13,愛媛,鹿児島,2,2,Ｊ２,第１０節
2024-04-13,横浜FM,湘南,2,2,Ｊ１,第８節
2024-04-13,鹿島,京都,1,0,Ｊ１,第８節
2024-04-13,新潟,札幌,1,1,Ｊ１,第８節
2024-04-13,水戸,栃木Ｃ,2,2,Ｊ２,第１０節
2024-04-13,いわき,清水,2,3,Ｊ２,第１０節
2024-04-13,千葉,大分,1,1,Ｊ２,第１０節
2024-04-13,町田,神戸,1,2,Ｊ１,第８節
2024-04-13,長崎,徳島,6,1,Ｊ２,第１０節
2024-04-13,東京Ｖ,FC東京,2,2,Ｊ１,第８節
2024-04-13,奈良,松本,2,2,Ｊ３,第１０節
2024-04-13,磐田,名古屋,0,1,Ｊ１,第８節
2024-04-13,福岡,広島,1,1,Ｊ１,第８節
2024-04-13,相模原,福島,1,0,Ｊ３,第１０節
2024-04-12,柏,浦和,1,0,Ｊ１,第８節
2024-04-10,岩手,奈良,2,1,Ｊ３,第９節
2024-04-10,FC大阪,八戸,2,0,Ｊ３,第９節
2024-04-10,YS横浜,大宮,0,1,Ｊ３,第９節
2024-04-10,横浜FM,Ｇ大阪,2,0,Ｊ１,第３節
2024-04-10,岐阜,富山,1,1,Ｊ３,第９節
2024-04-10,宮崎,今治,1,2,Ｊ３,第９節
2024-04-10,沼津,相模原,2,1,Ｊ３,第９節
2024-04-10,長野,鳥取,0,2,Ｊ３,第９節
2024-04-10,福島,金沢,2,2,Ｊ３,第９節
2024-04-10,北九州,琉球,2,0,Ｊ３,第９節
2024-04-07,山形,鹿児島,2,0,Ｊ２,第９節
2024-04-07,FC東京,鹿島,2,0,Ｊ１,第７節
2024-04-07,愛媛,岡山,2,2,Ｊ２,第９節
2024-04-07,浦和,鳥栖,3,0,Ｊ１,第７節
2024-04-07,横浜FC,いわき,2,2,Ｊ２,第９節
2024-04-07,京都,磐田,0,3,Ｊ１,第７節
2024-04-07,熊本,長崎,3,4,Ｊ２,第９節
2024-04-07,群馬,水戸,0,0,Ｊ２,第９節
2024-04-07,広島,湘南,2,0,Ｊ１,第７節
2024-04-07,甲府,清水,0,1,Ｊ２,第９節
2024-04-07,讃岐,YS横浜,0,2,Ｊ３,第８節
2024-04-07,神戸,横浜FM,1,2,Ｊ１,第７節
2024-04-07,川崎Ｆ,町田,0,1,Ｊ１,第７節
2024-04-07,大分,秋田,1,3,Ｊ２,第９節
2024-04-07,東京Ｖ,柏,1,1,Ｊ１,第７節
2024-04-07,藤枝,仙台,1,1,Ｊ２,第９節
2024-04-07,徳島,千葉,0,1,Ｊ２,第９節
2024-04-07,栃木Ｃ,山口,0,0,Ｊ２,第９節
2024-04-07,八戸,琉球,1,1,Ｊ３,第８節
2024-04-07,名古屋,福岡,0,0,Ｊ１,第７節
2024-04-07,新潟,Ｃ大阪,0,1,Ｊ１,第７節
2024-04-06,沼津,岩手,4,1,Ｊ３,第８節
2024-04-06,札幌,Ｇ大阪,1,0,Ｊ１,第７節
2024-04-06,宮崎,奈良,2,1,Ｊ３,第８節
2024-04-06,金沢,松本,6,1,Ｊ３,第８節
2024-04-06,今治,長野,3,3,Ｊ３,第８節
2024-04-06,鳥取,福島,1,0,Ｊ３,第８節
2024-04-06,相模原,岐阜,1,1,Ｊ３,第８節
2024-04-06,大宮,FC大阪,1,0,Ｊ３,第８節
2024-04-06,富山,北九州,1,0,Ｊ３,第８節
2024-04-03,横浜FM,川崎Ｆ,0,0,Ｊ１,第６節
2024-04-03,山口,熊本,1,2,Ｊ２,第８節
2024-04-03,札幌,名古屋,1,2,Ｊ１,第６節
2024-04-03,群馬,大分,0,2,Ｊ２,第８節
2024-04-03,秋田,水戸,1,1,Ｊ２,第８節
2024-04-03,いわき,藤枝,3,0,Ｊ２,第８節
2024-04-03,Ｇ大阪,京都,0,0,Ｊ１,第６節
2024-04-03,FC東京,浦和,2,1,Ｊ１,第６節
2024-04-03,鹿児島,甲府,0,1,Ｊ２,第８節
2024-04-03,岡山,横浜FC,1,3,Ｊ２,第８節
2024-04-03,湘南,東京Ｖ,1,2,Ｊ１,第６節
2024-04-03,仙台,愛媛,1,2,Ｊ２,第８節
2024-04-03,千葉,栃木Ｃ,8,0,Ｊ２,第８節
2024-04-03,町田,広島,1,2,Ｊ１,第６節
2024-04-03,福岡,鹿島,1,0,Ｊ１,第６節
2024-04-03,長崎,山形,2,0,Ｊ２,第８節
2024-04-03,鳥栖,神戸,0,0,Ｊ１,第６節
2024-04-03,柏,Ｃ大阪,1,1,Ｊ１,第６節
2024-04-03,磐田,新潟,2,0,Ｊ１,第６節
2024-04-03,清水,徳島,1,1,Ｊ２,第８節
2024-03-31,松本,岐阜,1,2,Ｊ３,第７節
2024-03-31,岩手,宮崎,1,0,Ｊ３,第７節
2024-03-31,鳥取,八戸,0,0,Ｊ３,第７節
2024-03-31,奈良,金沢,3,3,Ｊ３,第７節
2024-03-31,福島,YS横浜,0,1,Ｊ３,第７節
2024-03-31,北九州,大宮,1,1,Ｊ３,第７節
2024-03-30,新潟,柏,1,1,Ｊ１,第５節
2024-03-30,Ｃ大阪,湘南,2,0,Ｊ１,第５節
2024-03-30,FC大阪,今治,0,0,Ｊ３,第７節
2024-03-30,愛媛,藤枝,3,0,Ｊ２,第７節
2024-03-30,横浜FC,仙台,1,2,Ｊ２,第７節
2024-03-30,熊本,千葉,1,0,Ｊ２,第７節
2024-03-30,広島,Ｇ大阪,1,1,Ｊ１,第５節
2024-03-30,甲府,山口,0,2,Ｊ２,第７節
2024-03-30,山形,清水,2,0,Ｊ２,第７節
2024-03-30,鹿島,磐田,1,0,Ｊ１,第５節
2024-03-30,秋田,いわき,1,0,Ｊ２,第７節
2024-03-30,浦和,福岡,2,1,Ｊ１,第５節
2024-03-30,神戸,札幌,6,1,Ｊ１,第５節
2024-03-30,長野,沼津,3,1,Ｊ３,第７節
2024-03-30,水戸,鹿児島,0,0,Ｊ２,第７節
2024-03-30,名古屋,横浜FM,2,1,Ｊ１,第５節
2024-03-30,栃木Ｃ,長崎,1,1,Ｊ２,第７節
2024-03-30,徳島,群馬,0,1,Ｊ２,第７節
2024-03-30,琉球,富山,3,1,Ｊ３,第７節
2024-03-30,町田,鳥栖,3,1,Ｊ１,第５節
2024-03-30,大分,岡山,0,0,Ｊ２,第７節
2024-03-30,相模原,讃岐,2,1,Ｊ３,第７節
2024-03-30,川崎Ｆ,FC東京,3,0,Ｊ１,第５節
2024-03-29,東京Ｖ,京都,2,2,Ｊ１,第５節
2024-03-24,YS横浜,鳥取,1,1,Ｊ３,第６節
2024-03-24,いわき,山形,0,0,Ｊ２,第６節
2024-03-24,岐阜,岩手,3,1,Ｊ３,第６節
2024-03-24,金沢,相模原,1,0,Ｊ３,第６節
2024-03-24,群馬,岡山,1,2,Ｊ２,第６節
2024-03-24,今治,北九州,0,1,Ｊ３,第６節
2024-03-24,山口,愛媛,1,1,Ｊ２,第６節
2024-03-24,讃岐,奈良,1,1,Ｊ３,第６節
2024-03-24,鹿児島,横浜FC,0,4,Ｊ２,第６節
2024-03-24,沼津,琉球,2,1,Ｊ３,第６節
2024-03-24,水戸,千葉,0,0,Ｊ２,第６節
2024-03-24,清水,秋田,1,0,Ｊ２,第６節
2024-03-24,仙台,徳島,0,0,Ｊ２,第６節
2024-03-24,長崎,甲府,1,1,Ｊ２,第６節
2024-03-24,藤枝,熊本,2,1,Ｊ２,第６節
2024-03-24,栃木Ｃ,大分,2,1,Ｊ２,第６節
2024-03-24,八戸,長野,1,1,Ｊ３,第６節
2024-03-24,福島,富山,0,0,Ｊ３,第６節
2024-03-23,FC大阪,松本,0,0,Ｊ３,第６節
2024-03-23,大宮,宮崎,3,1,Ｊ３,第６節
2024-03-20,仙台,熊本,0,0,Ｊ２,第５節
2024-03-20,愛媛,長崎,1,2,Ｊ２,第５節
2024-03-20,横浜FC,群馬,1,0,Ｊ２,第５節
2024-03-20,岡山,水戸,1,0,Ｊ２,第５節
2024-03-20,宮崎,沼津,1,1,Ｊ３,第５節
2024-03-20,甲府,いわき,1,1,Ｊ２,第５節
2024-03-20,今治,岐阜,0,2,Ｊ３,第５節
2024-03-20,山形,藤枝,0,1,Ｊ２,第５節
2024-03-20,秋田,栃木Ｃ,3,0,Ｊ２,第５節
2024-03-20,松本,岩手,1,0,Ｊ３,第５節
2024-03-20,徳島,山口,1,2,Ｊ２,第５節
2024-03-20,千葉,清水,1,3,Ｊ２,第５節
2024-03-20,琉球,YS横浜,2,1,Ｊ３,第５節
2024-03-20,北九州,FC大阪,0,0,Ｊ３,第５節
2024-03-20,富山,金沢,1,0,Ｊ３,第５節
2024-03-20,奈良,八戸,1,0,Ｊ３,第５節
2024-03-20,相模原,大宮,1,1,Ｊ３,第５節
2024-03-20,鳥取,讃岐,1,1,Ｊ３,第５節
2024-03-20,大分,鹿児島,3,0,Ｊ２,第５節
2024-03-20,長野,福島,2,1,Ｊ３,第５節
2024-03-17,鹿島,川崎Ｆ,2,1,Ｊ１,第４節
2024-03-17,岩手,鳥取,1,3,Ｊ３,第４節
2024-03-17,熊本,いわき,0,6,Ｊ２,第４節
2024-03-17,山口,長崎,0,1,Ｊ２,第４節
2024-03-17,京都,横浜FM,2,3,Ｊ１,第４節
2024-03-17,湘南,浦和,4,4,Ｊ１,第４節
2024-03-17,相模原,琉球,0,0,Ｊ３,第４節
2024-03-17,八戸,富山,2,0,Ｊ３,第４節
2024-03-17,福島,松本,1,0,Ｊ３,第４節
2024-03-16,秋田,仙台,0,0,Ｊ２,第４節
2024-03-16,FC大阪,岐阜,0,0,Ｊ３,第４節
2024-03-16,Ｇ大阪,磐田,2,1,Ｊ１,第４節
2024-03-16,YS横浜,今治,0,2,Ｊ３,第４節
2024-03-16,宮崎,金沢,0,2,Ｊ３,第４節
2024-03-16,群馬,愛媛,0,1,Ｊ２,第４節
2024-03-16,札幌,町田,1,2,Ｊ１,第４節
2024-03-16,山形,甲府,0,1,Ｊ２,第４節
2024-03-16,鹿児島,千葉,4,2,Ｊ２,第４節
2024-03-16,讃岐,長野,1,1,Ｊ３,第４節
2024-03-16,沼津,北九州,1,0,Ｊ３,第４節
2024-03-16,水戸,徳島,1,2,Ｊ２,第４節
2024-03-16,清水,大分,2,0,Ｊ２,第４節
2024-03-16,大宮,奈良,2,0,Ｊ３,第４節
2024-03-16,鳥栖,Ｃ大阪,0,2,Ｊ１,第４節
2024-03-16,東京Ｖ,新潟,2,2,Ｊ１,第４節
2024-03-16,藤枝,岡山,0,1,Ｊ２,第４節
2024-03-16,栃木Ｃ,横浜FC,1,0,Ｊ２,第４節
2024-03-16,柏,名古屋,0,2,Ｊ１,第４節
2024-03-16,福岡,FC東京,1,3,Ｊ１,第４節
2024-03-16,神戸,広島,0,0,Ｊ１,第４節
2024-03-10,今治,沼津,1,0,Ｊ３,第３節
2024-03-10,愛媛,熊本,2,3,Ｊ２,第３節
2024-03-10,岡山,山口,1,0,Ｊ２,第３節
2024-03-10,岐阜,讃岐,4,3,Ｊ３,第３節
2024-03-10,群馬,千葉,1,3,Ｊ２,第３節
2024-03-10,仙台,水戸,1,0,Ｊ２,第３節
2024-03-10,札幌,浦和,0,1,Ｊ１,第３節
2024-03-10,長崎,清水,4,1,Ｊ２,第３節
2024-03-10,鳥取,宮崎,1,1,Ｊ３,第３節
2024-03-10,藤枝,大分,0,1,Ｊ２,第３節
2024-03-09,Ｃ大阪,東京Ｖ,2,1,Ｊ１,第３節
2024-03-09,FC東京,神戸,1,2,Ｊ１,第３節
2024-03-09,いわき,鹿児島,3,1,Ｊ２,第３節
2024-03-09,横浜FC,山形,2,0,Ｊ２,第３節
2024-03-09,金沢,FC大阪,2,6,Ｊ３,第３節
2024-03-09,広島,鳥栖,4,0,Ｊ１,第３節
2024-03-09,松本,YS横浜,1,1,Ｊ３,第３節
2024-03-09,甲府,栃木Ｃ,1,2,Ｊ２,第３節
2024-03-09,新潟,名古屋,1,0,Ｊ１,第３節
2024-03-09,町田,鹿島,1,0,Ｊ１,第３節
2024-03-09,長野,相模原,1,1,Ｊ３,第３節
2024-03-09,徳島,秋田,1,2,Ｊ２,第３節
2024-03-09,磐田,柏,0,1,Ｊ１,第３節
2024-03-09,富山,奈良,1,1,Ｊ３,第３節
2024-03-09,福岡,湘南,1,1,Ｊ１,第３節
2024-03-09,川崎Ｆ,京都,0,1,Ｊ１,第３節
2024-03-03,浦和,東京Ｖ,1,1,Ｊ１,第２節
2024-03-03,YS横浜,FC大阪,0,2,Ｊ３,第２節
2024-03-03,いわき,岡山,1,1,Ｊ２,第２節
2024-03-03,金沢,今治,1,3,Ｊ３,第２節
2024-03-03,熊本,群馬,1,1,Ｊ２,第２節
2024-03-03,山口,秋田,2,0,Ｊ２,第２節
2024-03-03,栃木Ｃ,山形,1,3,Ｊ２,第２節
2024-03-03,奈良,長野,1,1,Ｊ３,第２節
2024-03-02,水戸,甲府,1,2,Ｊ２,第２節
2024-03-02,FC東京,広島,1,1,Ｊ１,第２節
2024-03-02,Ｇ大阪,新潟,1,0,Ｊ１,第２節
2024-03-02,宮崎,福島,1,2,Ｊ３,第２節
2024-03-02,京都,湘南,1,2,Ｊ１,第２節
2024-03-02,讃岐,富山,0,0,Ｊ３,第２節
2024-03-02,鹿児島,徳島,2,1,Ｊ２,第２節
2024-03-02,沼津,鳥取,4,0,Ｊ３,第２節
2024-03-02,神戸,柏,0,1,Ｊ１,第２節
2024-03-02,鹿島,Ｃ大阪,1,1,Ｊ１,第２節
2024-03-02,清水,愛媛,2,0,Ｊ２,第２節
2024-03-02,鳥栖,札幌,4,0,Ｊ１,第２節
2024-03-02,千葉,藤枝,4,0,Ｊ２,第２節
2024-03-02,名古屋,町田,0,1,Ｊ１,第２節
2024-03-02,北九州,岩手,1,1,Ｊ３,第２節
2024-03-02,琉球,松本,2,2,Ｊ３,第２節
2024-03-02,長崎,仙台,1,2,Ｊ２,第２節
2024-03-02,大分,横浜FC,0,0,Ｊ２,第２節
2024-03-02,大宮,岐阜,1,0,Ｊ３,第２節
2024-03-02,相模原,八戸,1,0,Ｊ３,第２節
2024-03-01,川崎Ｆ,磐田,4,5,Ｊ１,第２節
2024-03-01,横浜FM,福岡,0,1,Ｊ１,第２節
2024-02-25,群馬,鹿児島,1,1,Ｊ２,第１節
2024-02-25,FC大阪,長野,2,1,Ｊ３,第１節
2024-02-25,YS横浜,富山,1,1,Ｊ３,第１節
2024-02-25,愛媛,秋田,1,0,Ｊ２,第１節
2024-02-25,岡山,栃木Ｃ,3,0,Ｊ２,第１節
2024-02-25,宮崎,松本,1,2,Ｊ３,第１節
2024-02-25,熊本,清水,1,2,Ｊ２,第１節
2024-02-25,千葉,山形,2,3,Ｊ２,第１節
2024-02-25,今治,鳥取,1,0,Ｊ３,第１節
2024-02-25,讃岐,岩手,1,1,Ｊ３,第１節
2024-02-25,沼津,金沢,3,0,Ｊ３,第１節
2024-02-25,大分,仙台,1,1,Ｊ２,第１節
2024-02-25,東京Ｖ,横浜FM,1,2,Ｊ１,第１節
2024-02-25,徳島,甲府,1,5,Ｊ２,第１節
2024-02-25,柏,京都,1,1,Ｊ１,第１節
2024-02-24,Ｃ大阪,FC東京,2,2,Ｊ１,第１節
2024-02-24,横浜FC,山口,1,1,Ｊ２,第１節
2024-02-24,岐阜,福島,4,1,Ｊ３,第１節
2024-02-24,町田,Ｇ大阪,1,1,Ｊ１,第１節
2024-02-24,水戸,いわき,1,0,Ｊ２,第１節
2024-02-24,大宮,八戸,4,1,Ｊ３,第１節
2024-02-24,湘南,川崎Ｆ,1,2,Ｊ１,第１節
2024-02-24,鳥栖,新潟,1,2,Ｊ１,第１節
2024-02-24,奈良,琉球,1,2,Ｊ３,第１節
2024-02-24,磐田,神戸,0,2,Ｊ１,第１節
2024-02-24,福岡,札幌,0,0,Ｊ１,第１節
2024-02-24,北九州,相模原,0,1,Ｊ３,第１節
2024-02-24,藤枝,長崎,0,0,Ｊ２,第１節
2024-02-23,名古屋,鹿島,0,3,Ｊ１,第１節
2024-02-23,広島,浦和,2,0,Ｊ１,第１節
2023-12-03,湘南,FC東京,0,1,Ｊ１,第３４節
2023-12-03,Ｇ大阪,神戸,0,1,Ｊ１,第３４節
2023-12-03,札幌,浦和,0,2,Ｊ１,第３４節
2023-12-03,鹿島,横浜FC,2,1,Ｊ１,第３４節
2023-12-03,京都,横浜FM,3,1,Ｊ１,第３４節
2023-12-03,新潟,Ｃ大阪,1,0,Ｊ１,第３４節
2023-12-03,名古屋,柏,1,1,Ｊ１,第３４節
2023-12-03,福岡,広島,0,1,Ｊ１,第３４節
2023-12-03,鳥栖,川崎Ｆ,0,1,Ｊ１,第３４節
2023-12-02,沼津,今治,2,3,Ｊ３,第３８節
2023-12-02,FC大阪,愛媛,1,2,Ｊ３,第３８節
2023-12-02,岩手,讃岐,1,0,Ｊ３,第３８節
2023-12-02,岐阜,北九州,0,1,Ｊ３,第３８節
2023-12-02,松本,奈良,0,1,Ｊ３,第３８節
2023-12-02,長野,宮崎,2,2,Ｊ３,第３８節
2023-12-02,鳥取,鹿児島,1,1,Ｊ３,第３８節
2023-12-02,八戸,相模原,0,0,Ｊ３,第３８節
2023-12-02,富山,YS横浜,2,1,Ｊ３,第３８節
2023-12-02,福島,琉球,0,0,Ｊ３,第３８節
2023-11-26,讃岐,松本,0,0,Ｊ３,第３７節
2023-11-26,YS横浜,長野,1,1,Ｊ３,第３７節
2023-11-26,宮崎,富山,0,6,Ｊ３,第３７節
2023-11-26,愛媛,八戸,1,2,Ｊ３,第３７節
2023-11-26,鹿児島,沼津,2,0,Ｊ３,第３７節
2023-11-26,奈良,鳥取,1,2,Ｊ３,第３７節
2023-11-26,相模原,岩手,0,0,Ｊ３,第３７節
2023-11-26,北九州,福島,1,2,Ｊ３,第３７節
2023-11-25,琉球,岐阜,0,1,Ｊ３,第３７節
2023-11-25,柏,鳥栖,2,2,Ｊ１,第３３節
2023-11-25,神戸,名古屋,2,1,Ｊ１,第３３節
2023-11-25,今治,FC大阪,3,1,Ｊ３,第３７節
2023-11-25,広島,Ｇ大阪,3,0,Ｊ１,第３３節
2023-11-25,浦和,福岡,2,3,Ｊ１,第３３節
2023-11-25,FC東京,札幌,1,3,Ｊ１,第３３節
2023-11-25,Ｃ大阪,京都,0,1,Ｊ１,第３３節
2023-11-25,横浜FC,湘南,0,1,Ｊ１,第３３節
2023-11-24,川崎Ｆ,鹿島,3,0,Ｊ１,第３３節
2023-11-24,横浜FM,新潟,0,0,Ｊ１,第３３節
2023-11-19,沼津,讃岐,1,2,Ｊ３,第３６節
2023-11-19,岩手,岐阜,2,1,Ｊ３,第３６節
2023-11-19,今治,鹿児島,2,1,Ｊ３,第３６節
2023-11-19,鳥取,琉球,3,2,Ｊ３,第３６節
2023-11-19,長野,北九州,2,2,Ｊ３,第３６節
2023-11-19,八戸,富山,1,0,Ｊ３,第３６節
2023-11-19,福島,愛媛,4,1,Ｊ３,第３６節
2023-11-18,奈良,相模原,2,1,Ｊ３,第３６節
2023-11-18,松本,YS横浜,0,2,Ｊ３,第３６節
2023-11-18,FC大阪,宮崎,1,1,Ｊ３,第３６節
2023-11-12,仙台,町田,1,3,Ｊ２,第４２節
2023-11-12,浦和,神戸,1,2,Ｊ１,第３２節
2023-11-12,横浜FM,Ｃ大阪,2,0,Ｊ１,第３２節
2023-11-12,岐阜,讃岐,1,0,Ｊ３,第３５節
2023-11-12,宮崎,八戸,3,4,Ｊ３,第３５節
2023-11-12,金沢,岡山,1,1,Ｊ２,第４２節
2023-11-12,熊本,山口,3,1,Ｊ２,第４２節
2023-11-12,山形,甲府,2,1,Ｊ２,第４２節
2023-11-12,秋田,徳島,1,1,Ｊ２,第４２節
2023-11-12,水戸,清水,1,1,Ｊ２,第４２節
2023-11-12,川崎Ｆ,京都,3,3,Ｊ１,第３２節
2023-11-12,千葉,長崎,1,3,Ｊ２,第４２節
2023-11-12,相模原,FC大阪,5,0,Ｊ３,第３５節
2023-11-12,大宮,東京Ｖ,0,2,Ｊ２,第４２節
2023-11-12,大分,群馬,2,1,Ｊ２,第４２節
2023-11-12,鳥取,長野,2,3,Ｊ３,第３５節
2023-11-12,藤枝,いわき,2,4,Ｊ２,第４２節
2023-11-12,栃木Ｃ,磐田,1,2,Ｊ２,第４２節
2023-11-12,富山,奈良,0,2,Ｊ３,第３５節
2023-11-12,福島,松本,1,1,Ｊ３,第３５節
2023-11-11,鹿島,柏,1,1,Ｊ１,第３２節
2023-11-11,Ｇ大阪,福岡,1,2,Ｊ１,第３２節
2023-11-11,愛媛,今治,1,0,Ｊ３,第３５節
2023-11-11,札幌,広島,0,0,Ｊ１,第３２節
2023-11-11,YS横浜,沼津,0,1,Ｊ３,第３５節
2023-11-11,湘南,名古屋,2,1,Ｊ１,第３２節
2023-11-11,新潟,FC東京,0,0,Ｊ１,第３２節
2023-11-11,鳥栖,横浜FC,1,3,Ｊ１,第３２節
2023-11-11,琉球,鹿児島,2,0,Ｊ３,第３５節
2023-11-11,北九州,岩手,6,1,Ｊ３,第３５節
2023-11-05,FC大阪,福島,1,0,Ｊ３,第３４節
2023-11-05,愛媛,YS横浜,1,0,Ｊ３,第３４節
2023-11-05,岡山,秋田,0,2,Ｊ２,第４１節
2023-11-05,群馬,千葉,1,2,Ｊ２,第４１節
2023-11-05,今治,相模原,1,3,Ｊ３,第３４節
2023-11-05,山口,町田,0,2,Ｊ２,第４１節
2023-11-05,讃岐,長野,2,3,Ｊ３,第３４節
2023-11-05,鹿児島,奈良,1,1,Ｊ３,第３４節
2023-11-05,松本,北九州,1,0,Ｊ３,第３４節
2023-11-05,沼津,宮崎,0,1,Ｊ３,第３４節
2023-11-05,東京Ｖ,栃木Ｃ,1,0,Ｊ２,第４１節
